ITEM_TYPE,PRODUCT,MONTH,QUANTITY_PURCHASED,SALES
Pants,Multi-purpose pants,1743465600,236,15328.2
Shirts,Journeyman t-shirt,1743465600,185,3505.75
Shirts,All-around polo,1743465600,359,10752.05
Jackets,Rivermaster jacket,1743465600,2010,210949.5
Shirts,Merino hip t-shirt 2,1743465600,325,6158.75
Sweatshirts,Kat 4 zip neck,1746057600,2917,131119.15
Pants,Buenos Aires pants,1746057600,535,29398.25
Pants,Kat 3 bottoms,1746057600,799,35915.05
Pants,Tortoise shell pants,1746057600,266,14350.7
Jeans,Relax fit organic ctn jeans-long,1746057600,1985,109075.75
Shirts,Planets t-shirt,1746057600,233,4415.35
Shirts,Tough guy t-shirt,1746057600,620,11749
Shirts,Umbrella t-shirt,1746057600,417,7902.15
Shirts,Kat 1 crew,1746057600,609,21284.55
Shirts,Baby seahorse t-shirt,1746057600,710,9194.5
Underwear,Active mesh bra,1746057600,1494,62673.3
Underwear,Active sport briefs,1746057600,1182,18852.9
Shorts,Long shorts,1746057600,1198,53850.1
Shorts,Nice shorts-11 in.,1746057600,925,41578.75
Shorts,Brazil board shorts,1746057600,1007,45264.65
Jackets,F1 full-zip jacket,1746057600,740,85063
Jackets,Heavy sweater jacket,1746057600,1467,101149.65
Shirts,Fly fishing silhouette t-shirt,1746057600,811,15368.45
Shirts,Merino comfort t-shirt,1746057600,234,6540.3
Shorts,Lakefront shorts,1746057600,1120,50344
Jackets,Rainbow jacket,1746057600,1927,144428.65
Headwear,Baby rainbow bucket hat,1746057600,949,23677.55
Shirts,Swordfish t-shirt,1746057600,147,2785.65
Shorts,Hi-tech shorts,1746057600,170,7641.5
Shirts,Merino hip t-shirt 1,1746057600,269,5097.55
Sweatshirts,Kat 3 zip neck,1748736000,535,24048.25
Sweatshirts,Kat 2 v-neck,1748736000,1527,28936.65
Pants,Buenos Aires pants,1748736000,495,27200.25
Pants,Duck pants,1748736000,481,31240.95
Jeans,Reg fit organic ctn jeans-reg,1748736000,2740,150563
Swimwear,Ibiza top,1748736000,878,26296.1
Swimwear,Light surf trunks,1748736000,299,10450.05
Shirts,Heat wave shirt,1748736000,751,14231.45
Shirts,Sport top,1748736000,622,15518.9
Shirts,Blue marlin 2 t-shirt,1748736000,705,13359.75
Dresses,Tropical hemp dress,1748736000,2825,183483.75
Underwear,Active sport boxer briefs,1748736000,1124,17927.8
Skirts,Langkawi skirt,1748736000,2738,109383.1
Shorts,Hi-tech shorts,1748736000,216,9709.2
Jackets,Rain star jacket,1748736000,1136,136263.2
Pants,Worldwide pants,1748736000,532,29233.4
Swimwear,St Tropez halter top,1748736000,1126,22463.7
Shirts,Last call t-shirt,1748736000,590,11180.5
Headwear,Fisherman cap,1748736000,308,9224.6
Shorts,Nice messenger shorts,1748736000,572,25711.4
Shorts,Windsurf board shorts,1748736000,1111,49939.45
Shirts,Merino hip t-shirt 1,1748736000,282,5343.9
Shirts,S/s blue sun shirt,1748736000,529,11611.55
Shirts,Girl's dolphin t-shirt,1748736000,626,11862.7
Shorts,All-wear cargo shorts,1748736000,1049,46103.55
Shorts,Worldwide shorts,1748736000,957,43017.15
Sweatshirts,Reef hoody,1751328000,1577,63001.15
Pants,Two-tone cargo pants,1751328000,411,26694.45
Pants,Insulator pants,1751328000,1126,84393.7
Pants,Old school pants,1751328000,839,54493.05
Swimwear,Daisy top,1751328000,943,37672.85
Shirts,S/s tropical shirt,1751328000,502,11018.9
Shirts,Kat 1 t-shirt,1751328000,1051,19916.45
Shirts,Gone fishing t-shirt,1751328000,649,12298.55
Shirts,Fashion polo shirt,1751328000,695,24290.25
Shirts,Amalfi coast top,1751328000,640,12768
Dresses,Bird of paradise dress,1751328000,2558,140562.1
Dresses,Resort dress,1751328000,2112,147734.4
Dresses,Tropical hemp dress,1751328000,2590,168220.5
Underwear,Mozambique bra (a/b),1751328000,2259,81211.05
Headwear,Logo hat,1751328000,2346,58532.7
Headwear,Trim brim hat,1751328000,1474,36776.3
Headwear,Bucket hat,1751328000,2160,53892
Jackets,Light weight jacket,1751328000,1354,74402.3
Jackets,F1 full-zip jacket,1751328000,473,54371.35
Swimwear,Cassis bottom,1751328000,719,14344.05
Shirts,Merino hip t-shirt 2,1751328000,461,8735.95
Shirts,Ranch organic tank,1751328000,117,2919.15
Shirts,White hot t-shirt,1751328000,816,15463.2
Shorts,Nice shorts-11 in.,1751328000,1717,77179.15
Shorts,Heavy duty shorts,1751328000,1831,82303.45
Shorts,Worldwide shorts,1751328000,1188,53400.6
Shirts,Girl's cotton tank dress,1751328000,385,17305.75
Shorts,Short shorts,1751328000,309,13889.55
Shorts,One-stripe board shorts,1751328000,200,5990
Pants,Insulator pants,1754006400,1006,75399.7
Pants,Rivermaster pants,1754006400,567,42496.65
Socks,Hiking crew liner socks,1754006400,2598,31046.1
Swimwear,Resort top,1754006400,1855,64832.25
Swimwear,Cannes top,1754006400,451,8997.45
Shirts,Umbrella t-shirt,1754006400,514,9740.3
Dresses,Resort dress,1754006400,1686,117935.7
Underwear,Active sport briefs,1754006400,957,15264.15
Skirts,Tropical hemp skirt,1754006400,2234,122758.3
Skirts,Malaga skirt,1754006400,1647,90502.65
Shorts,Cotton board shorts,1754006400,1791,80505.45
Pants,Kat 4 bottoms,1754006400,1366,61401.7
Swimwear,Mozambique bikini,1754006400,787,31440.65
Shirts,Langkawi tank,1754006400,266,6636.7
Shirts,Caribou t-shirt,1754006400,767,14534.65
Shirts,All-around tee,1754006400,780,14781
Shorts,Big wave board shorts-21 in.,1754006400,1813,57925.35
Sweatshirts,Cotton fleece hoody,1754006400,767,38311.65
Shorts,Duck shorts,1754006400,1840,82708
Sweatshirts,Kat 3 zip neck,1756684800,491,22070.45
Pants,Nice capris,1756684800,445,24452.75
Jeans,Relax fit organic ctn jeans-short,1756684800,1688,92755.6
Shirts,Kat 2 crew,1756684800,582,20340.9
Shirts,L/s owl shirt,1756684800,844,21901.8
Bags,Hip pack,1756684800,1613,64439.35
Underwear,Organic cotton boxers,1756684800,419,6683.05
Shorts,Windsurf board shorts,1756684800,1574,70751.3
Jackets,Chamonix jacket,1756684800,609,47471.55
Pants,Worldwide pants,1756684800,424,23298.8
Shirts,Journeyman t-shirt,1756684800,295,5590.25
Dresses,Spring dress,1756684800,872,39196.4
Pants,Iris pants,1756684800,796,51700.2
Shirts,S/s solid polo shirt,1756684800,293,7310.35
Sweatshirts,Kat 4 zip neck,1759276800,2102,94484.9
Sweatshirts,Kat 3 zip neck,1759276800,600,26970
Pants,Worldwide capris,1759276800,1294,84045.3
Swimwear,Umbrella top,1759276800,1414,28209.3
Shirts,Bi-plane t-shirt,1759276800,808,15311.6
Shirts,L/s stringray t-shirt,1759276800,593,15388.35
Shirts,White hot t-shirt,1759276800,866,16410.7
Dresses,Iris dress,1759276800,1025,66573.75
Underwear,Active mesh bra,1759276800,1512,63428.4
Shirts,Reef shirt,1759276800,993,17824.35
Shirts,Cow skull t-shirt,1759276800,798,15122.1
Shirts,Seaside t-shirt,1759276800,588,11142.6
Jackets,Chamonix jacket,1759276800,867,67582.65
Shorts,Short shorts,1759276800,340,15283
Shirts,Killer whale t-shirt,1759276800,384,7276.8
Shorts,Baja board shorts,1759276800,99,4450.05
Pants,Girl's board capris,1759276800,28,1398.6
Pants,Rockwall pants,1761955200,1793,98525.35
Jeans,Relax fit organic ctn jeans-reg,1761955200,2908,159794.6
Jeans,Reg fit organic ctn jeans-short,1761955200,2759,151607.05
Dresses,Merino comfort dress,1761955200,1560,70122
Headwear,Fastback visor,1761955200,1952,38942.4
Shorts,Multi use shorts,1761955200,621,27913.95
Shorts,All-wear shorts,1761955200,2099,88053.05
Pants,Langkawi pants,1761955200,912,36434.4
Pants,All-out capris,1761955200,1355,62262.25
Shirts,Langkawi tank,1761955200,253,6312.35
Shirts,Earth day t-shirt,1761955200,171,3240.45
Shirts,L/s shark t-shirt,1761955200,480,12456
Pants,Rain star pants,1764547200,668,56746.6
Shirts,Dragon t-shirt,1764547200,564,10687.8
Jackets,Chamonix jacket,1764547200,1696,132203.2
Swimwear,Solid barbados bottom,1764547200,403,8039.85
Shirts,Reef shirt,1764547200,781,14018.95
Underwear,Kat 1 boxer briefs,1764547200,447,7129.65
Jackets,Andorra hooded jacket,1764547200,511,45964.45
Jeans,Reg fit organic ctn jeans-short,1767225600,3189,175235.55
Swimwear,Umbrella top,1767225600,676,13486.2
Dresses,Resort dress,1767225600,2516,175994.2
Jackets,Light weight jacket,1767225600,3174,174411.3
Pants,Girl's board capris,1767225600,55,2747.25
Shirts,L/s runshade top,1767225600,149,3866.55
Sweaters,Down sweater,1743465600,3453,207007.35
Shorts,Roma shorts,1746057600,858,38567.1
Swimwear,Malaga bottom,1754006400,1740,34713
Sweatshirts,Hooded warrior sweatshirt,1764547200,4196,146650.2
Shorts,Girl's flower shorts,1767225600,249,11192.55
Shirts,Merino comfort polo,1740787200,555,19397.25
Jackets,Micro smooth jacket,1740787200,1198,95780.1
Bags,Point break duffel 100,1740787200,2461,135231.95
Pants,Worldwide pants,1743465600,578,31761.1
Socks,Hiking crew socks,1743465600,881,10527.95
Underwear,Active mesh bra,1743465600,1439,60366.05
Headwear,Trucker hat,1743465600,1801,44934.95
Jackets,F2 jacket,1743465600,1189,136675.55
Shirts,S/s a/c shirt,1743465600,185,4060.75
Sweatshirts,Reef hoody,1746057600,2426,96918.7
Underwear,Mozambique everyday bra (b/c),1746057600,1833,65896.35
Jackets,Rain star jacket,1746057600,1466,175846.7
Jackets,Reversible jacket,1746057600,1531,107093.45
Jackets,Andorra hooded jacket,1746057600,367,33011.65
Shirts,Gone fishing t-shirt,1746057600,529,10024.55
Shirts,Pinback top,1746057600,752,30042.4
Jackets,Lost trails jacket,1746057600,1005,85374.75
Shirts,Merino hip crew,1748736000,595,20795.25
Underwear,Active boxer briefs,1748736000,2553,40720.35
Swimwear,Umbrella top,1748736000,966,19271.7
Shirts,L/s sunshine shirt,1748736000,354,9186.3
Shirts,Tough guy t-shirt,1748736000,659,12488.05
Pants,Merino casual pants,1748736000,911,59169.45
Shirts,Kat 2 t-shirt,1748736000,318,6026.1
Shirts,All weather training top,1748736000,336,12751.2
Headwear,Fastback cap,1751328000,2257,56312.15
Shorts,Long shorts,1751328000,2078,93406.1
Shorts,Girl's board shorts,1751328000,1710,68314.5
Pants,Worldwide capris,1751328000,1347,87487.65
Shirts,Solo t-shirt,1751328000,684,12961.8
Shirts,Ladybug t-shirt,1751328000,115,2179.25
Shirts,Dragonfly logo t-shirt,1751328000,329,6234.55
Shirts,Journeyman t-shirt,1751328000,300,5685
Skirts,Girl's beach skirt,1751328000,2139,96148.05
Jackets,Rain star jacket,1751328000,936,112273.2
Sweatshirts,London hoody,1751328000,627,28183.65
Swimwear,Malaga bottom,1751328000,1577,31461.15
Shirts,Shooting star t-shirt,1751328000,201,3808.95
Pants,Girl's board capris,1751328000,33,1648.35
Pants,Havana capri leggings,1754006400,946,23602.7
Pants,Nylon twill pants,1754006400,489,26870.55
Shirts,Reef l/s shirt,1754006400,1007,25124.65
Shirts,Girl's dolphin t-shirt,1754006400,770,14591.5
Shirts,Drift shirt,1754006400,184,3486.8
Bags,Point break pack,1754006400,1648,65837.6
Underwear,Active boxer briefs,1754006400,2284,36429.8
Skirts,Langkawi skirt,1754006400,2970,118651.5
Sweaters,Micro deluxe cardigan,1754006400,784,39160.8
Vests,Micro smooth vest,1754006400,1202,90089.9
Pants,Worldwide pants,1754006400,457,25112.15
Jeans,Reg fit organic ctn jeans-short,1754006400,1972,108361.4
Shirts,Silhouette t-shirt,1754006400,314,5950.3
Headwear,Fisherman cap,1754006400,337,10093.15
Jackets,Andorra 1/4 zip jacket,1754006400,391,27350.45
Shirts,S/s stringray shirt,1754006400,244,5355.8
Shirts,Merino comfort crew,1754006400,639,16582.05
Shirts,Baby cow t-shirt,1754006400,607,7860.65
Shirts,Kat 2 t-shirt,1754006400,298,5647.1
Vests,Pathwalker vest,1756684800,1602,120069.9
Jeans,Relax fit organic ctn jeans-reg,1756684800,2067,113581.65
Swimwear,L/s hooded rashguard,1756684800,430,11158.5
Swimwear,Malaga bottom,1756684800,1743,34772.85
Shirts,Kat 3 crew,1756684800,904,31594.8
Shirts,Merino comfort polo,1756684800,852,29777.4
Shirts,Amalfi coast top,1756684800,610,12169.5
Dresses,Baby ruffles apron dress,1756684800,870,47806.5
Bags,Hip chest pack,1756684800,2688,120825.6
Headwear,Fastback cap,1756684800,2098,52345.1
Headwear,Fastback visor,1756684800,2022,40338.9
Shorts,Nice gi shorts,1756684800,1787,80325.65
Shorts,Plaid shorts-5 in.,1756684800,579,20236.05
Shirts,Clown fish t-shirt,1756684800,320,6064
Jackets,Rockwall jacket,1756684800,223,18943.85
Sweatshirts,Moon hoody,1756684800,698,27885.1
Shirts,Surfer t-shirt,1756684800,75,1421.25
Vests,Micro smooth vest,1759276800,1556,116622.2
Pants,Kat 2 bottoms,1759276800,804,32119.8
Jeans,Relax fit organic ctn jeans-short,1759276800,2035,111823.25
Swimwear,Resort top,1759276800,1827,63853.65
Swimwear,Eze top,1759276800,474,9456.3
Shirts,Merino hip tank,1759276800,303,5741.85
Shirts,Merino hip t-shirt 1,1759276800,313,5931.35
Shirts,Girl's bunny t-shirt,1759276800,143,2709.85
Shirts,Dragonfly logo t-shirt,1759276800,327,6196.65
Shirts,Rivermaster shirt,1759276800,1054,26297.3
Headwear,Trucker hat,1759276800,1877,46831.15
Skirts,Iris skirt,1759276800,1835,91658.25
Shorts,Multi use shorts,1759276800,693,31150.35
Sweaters,All-around cardi,1759276800,1006,50249.7
Pants,Chapparal pants,1759276800,412,22639.4
Pants,Rain star pants,1759276800,485,41200.75
Pants,Nice capris,1759276800,498,27365.1
Shirts,Reef l/s shirt,1759276800,921,22978.95
Shirts,Dragon t-shirt,1759276800,680,12886
Shirts,Merino comfort polo,1759276800,945,33027.75
Pants,Buenos Aires pants,1759276800,454,24947.3
Shirts,smiley logo t-shirt,1759276800,255,4832.25
Shirts,Ranch organic top,1759276800,297,7410.15
Shirts,Floral t-shirt,1759276800,869,16467.55
Dresses,Resort dress,1759276800,1640,114718
Shirts,Kat 2 t-shirt,1759276800,322,6101.9
Shirts,Heat wave shirt,1759276800,878,16638.1
Jackets,Rain star jacket,1759276800,966,115871.7
Shirts,Falcon t-shirt,1759276800,57,1080.15
Shirts,Violet top,1759276800,127,5073.65
Sweatshirts,Kat 4 zip neck,1761955200,2672,120106.4
Sweatshirts,Cotton fleece hoody,1761955200,1213,60589.35
Swimwear,Solid kaui halter top,1761955200,2158,43052.1
Swimwear,Resort top,1761955200,1551,54207.45
Shirts,Mountaineer t-shirt,1761955200,249,4718.55
Headwear,Logo visor,1761955200,1695,37205.25
Skirts,Iris skirt,1761955200,1510,75424.5
Shorts,All-wear cargo shorts,1761955200,1385,60870.75
Shorts,Thrift shorts,1761955200,849,33917.55
Swimwear,Eze top,1761955200,415,8279.25
Shorts,Straight board shorts-19 in.,1761955200,687,20575.65
Shorts,Plaid shorts-7 in.,1761955200,34,1188.3
Jackets,Rockwall jacket,1761955200,424,36018.8
Shirts,Plaid shirt,1761955200,239,5963.05
Shirts,Fly fishing t-shirt,1761955200,114,2160.3
Vests,Synch vest,1764547200,3877,271196.15
Pants,Nice zip-off pants,1764547200,427,27733.65
Pants,Merino casual pants,1764547200,1070,69496.5
Swimwear,Malaga bottom,1764547200,1292,25775.4
Swimwear,Cannes bottom,1764547200,1860,37107
Shirts,Bi-plane t-shirt,1764547200,586,11104.7
Shirts,Blue marlin 2 t-shirt,1764547200,596,11294.2
Shirts,Merino comfort polo,1764547200,616,21529.2
Shirts,One tree shirt,1764547200,615,11654.25
Shirts,L/s owl shirt,1764547200,723,18761.85
Dresses,Resort dress,1764547200,2201,153959.95
Bags,Point break duffel 100,1764547200,2848,156497.6
Bags,Rivermaster duffle,1764547200,2511,213309.45
Headwear,Trim brim hat,1764547200,1497,37350.15
Headwear,Bucket hat,1764547200,2137,53318.15
Skirts,Bird of paradise skirt,1764547200,2427,109093.65
Shorts,Straight board shorts-19 in.,1764547200,518,15514.1
Shorts,Nylon twill shorts,1764547200,1386,55370.7
Jackets,Light weight jacket,1764547200,2868,157596.6
Pants,Two-tone cargo pants,1764547200,552,35852.4
Socks,Everyday socks,1764547200,959,11460.05
Swimwear,Baby sunshade top,1764547200,1333,26593.35
Shirts,All-around polo,1764547200,434,12998.3
Dresses,Merino comfort dress,1764547200,1849,83112.55
Jackets,Atmosphere jacket,1764547200,1296,136015.2
Shirts,Polo shirt,1764547200,527,18418.65
Shirts,S/s solid polo shirt,1764547200,243,6062.85
Shorts,Girl's flower shorts,1764547200,360,16182
Jackets,F1 full-zip jacket,1764547200,1043,119892.85
Shirts,Seagull t-shirt,1764547200,301,5703.95
Sweatshirts,Kat 4 zip neck,1767225600,4249,190992.55
Sweatshirts,London hoody,1767225600,1638,73628.1
Vests,Lost trails vest,1767225600,1756,114052.2
Jeans,Relax fit organic ctn jeans-reg,1767225600,3358,184522.1
Swimwear,Solid bermuda 1 piece,1767225600,806,20109.7
Swimwear,Baby sunshade top,1767225600,947,18892.65
Swimwear,Malaga bottom,1767225600,854,17037.3
Shirts,Heat wave shirt,1767225600,593,11237.35
Shirts,Shark hemp shirt,1767225600,690,13075.5
Shirts,Amalfi coast top,1767225600,411,8199.45
Shirts,Journeyman t-shirt,1767225600,222,4206.9
Dresses,Merino comfort dress,1767225600,2002,89989.9
Shorts,California shorts,1767225600,611,27464.45
Jackets,Chamonix jacket,1767225600,1958,152626.1
Jackets,Sherpa jacket,1767225600,997,124575.15
Pants,Shelled insulator pants,1767225600,1259,62887.05
Underwear,Organic cotton boxers,1767225600,487,7767.65
Swimwear,Light surf trunks,1767225600,197,6885.15
Swimwear,Eze top,1767225600,244,4867.8
Shirts,Ranch organic tee,1767225600,424,10578.8
Shirts,Ladybug t-shirt,1767225600,91,1724.45
Jackets,Baby reversible jacket,1767225600,310,23544.5
Shirts,Baby seahorse t-shirt,1748736000,855,11072.25
Shorts,Nice gi shorts,1751328000,1652,74257.4
Shirts,Stretch polo,1751328000,629,18838.55
Socks,Hi-tech lw endurance ped socks,1754006400,1524,18211.8
Shorts,Thrift shorts,1754006400,915,36554.25
Shirts,smiley logo t-shirt,1754006400,232,4396.4
Skirts,Girl's beach skirt,1756684800,2029,91203.55
Pants,Sierra guide pants,1759276800,1089,70730.55
Shirts,S/s blue sun shirt,1759276800,550,12072.5
Sweatshirts,F1 hoody,1759276800,1498,97295.1
Pants,Bird of paradise capris,1761955200,655,35992.25
Skirts,Multi use skirt,1761955200,2242,89567.9
Underwear,Active mesh bra,1761955200,1458,61163.1
Shirts,Baby seahorse t-shirt,1761955200,868,11240.6
Sweaters,Baby striped cardigan,1761955200,769,26876.55
Shirts,Girl's dolphin t-shirt,1761955200,601,11388.95
Sweatshirts,Cotton fleece hoody,1764547200,1730,86413.5
Jeans,Relax fit organic ctn jeans-long,1764547200,2133,117208.35
Underwear,Mozambique bra (a/b),1764547200,2910,104614.5
Jackets,Yosemite jacket,1764547200,3078,292256.1
Jackets,Sherpa jacket,1764547200,870,108706.5
Swimwear,Mozambique bikini,1764547200,518,20694.1
Shirts,Baby cow t-shirt,1767225600,445,5762.75
Swimwear,Solid valencia bottom,1767225600,273,5446.35
Shorts,Old school shorts,1767225600,287,12900.65
Bags,Pocket pack,1767225600,319,11149.05
Sweatshirts,Reef hoody,1767225600,3644,145577.8
Shorts,Windsurf board shorts,1767225600,790,35510.5
Swimwear,Cassis bottom,1767225600,386,7700.7
Shirts,Blue marlin t-shirt,1767225600,178,3373.1
Sweatshirts,Kat 3 zip neck,1769904000,1060,47647
Vests,Baby striped vest,1769904000,109,3809.55
Pants,Bird of paradise capris,1769904000,634,34838.3
Pants,Solid pants,1769904000,778,50531.1
Pants,Duck pants,1769904000,450,29227.5
Pants,Merino casual pants,1769904000,977,63456.15
Pants,Shelled insulator pants,1769904000,1155,57692.25
Jeans,Reg fit organic ctn jeans-long,1769904000,2888,158695.6
Jeans,Reg fit organic ctn jeans-reg,1769904000,3190,175290.5
Socks,Endurance quarter socks,1769904000,814,9727.3
Socks,Hi-tech lw endurance ped socks,1769904000,1799,21498.05
Underwear,Active sport boxer briefs,1769904000,1068,17034.6
Headwear,Kat 2 cap sleeve,1769904000,2594,103630.3
Shorts,Duck shorts,1769904000,624,28048.8
Shorts,Thrift shorts,1769904000,291,11625.45
Jackets,F2 jacket,1769904000,1358,156102.1
Jackets,Andorra 1/4 zip jacket,1769904000,1128,78903.6
Pants,Worldwide capris,1769904000,1651,107232.45
Pants,All-wear capris,1769904000,84,4615.8
Socks,Hiking crew socks,1769904000,733,8759.35
Shirts,Kat 1 t-shirt,1769904000,585,11085.75
Shirts,Stretch polo,1769904000,349,10452.55
Shirts,Last call t-shirt,1769904000,378,7163.1
Shirts,High energy top,1769904000,122,3043.9
Shorts,Cotton board shorts,1769904000,638,28678.1
Shorts,Girl's board shorts,1769904000,655,26167.25
Shorts,Rivermaster shorts,1769904000,377,18831.15
Swimwear,Solid barbados bottom,1769904000,210,4189.5
Shirts,Swordfish t-shirt,1769904000,128,2425.6
